Mei is a fisherman in a small coastal village in China. She wants to go fishing early in the morning when the tide is high. Mei checks the tide chart and sees that the tide will be high at 5 AM. She believes that the tide will be high at 5 AM. However, a strong storm far out at sea has caused the tide to come in much earlier, at 3 AM.;Mei notices the high tide as she looks out the window.;Mei does not look out the window and does not notice the high tide.;Mei rushes to prepare her fishing gear and boat.;Mei waits until 5 AM to go fishing.;Does Mei believe the tide is high at 5 AM or 3 AM?;Does Mei want to go fishing at 5 AM or rush to prepare her fishing gear and boat?;What will Mei do?;Mei believes the tide is high at 3 AM.;Mei wants to rush to prepare her fishing gear and boat.;Mei rushes to prepare her fishing gear and boat.;Mei believes the tide is high at 5 AM.;Mei wants to go fishing at 5 AM.;Mei waits until 5 AM to go fishing.;A flock of seagulls squawks loudly outside Mei's window.;Mei hears the noisy seagulls.;Mei does not hear the noisy seagulls.;auto;0
Fatima is an archaeologist working on a dig site in Egypt, searching for ancient artifacts. She wants to carefully excavate a small, fragile artifact she has discovered. Fatima observes that the soil around the artifact is soft and loose. She believes the soil around the artifact is soft and loose, allowing for easy excavation. Just as Fatima is about to begin excavating, a strong gust of wind blows through the site, hardening the soil around the artifact.;Fatima feels the gust of wind and notices the hardened soil.;Fatima does not notice the gust of wind or the change in the soil's condition.;Fatima adjusts her excavation technique to account for the hardened soil.;Fatima proceeds to excavate the artifact using her original technique for soft and loose soil.;Does Fatima believe the soil around the artifact is soft and loose or hardened?;Does Fatima want to excavate the artifact using a technique for soft and loose soil or a technique for hardened soil?;What will Fatima do?;Fatima believes the soil around the artifact has hardened.;Fatima wants to excavate the artifact using a technique for hardened soil.;Fatima will adjust her excavation technique to account for the hardened soil.;Fatima believes the soil around the artifact is soft and loose.;Fatima wants to excavate the artifact using a technique for soft and loose soil.;Fatima will proceed to excavate the artifact using her original technique for soft and loose soil.;A group of tourists arrives at the dig site to learn more about the archaeological process.;Fatima notices the tourists approaching.;Fatima does not notice the tourists approaching.;auto;0
Kwame is a skilled woodcarver in a small African village known for its exceptional craftsmanship. Kwame wants to create a beautiful wooden sculpture for the upcoming village festival. Kwame examines a large piece of wood and notices it is strong and free of imperfections. He believes that the piece of wood is perfect for his carving project. While Kwame is away, termites infest the wood, weakening its structure and leaving it unsuitable for carving.;Kwame discovers the termite-infested wood.;Kwame does not notice the termite-infested wood.;Kwame searches for a new piece of wood.;Kwame starts carving his sculpture using the seemingly perfect piece of wood.;Does Kwame believe the piece of wood is strong and free of imperfections or weakened and infested with termites?;Does Kwame want to create a wooden sculpture using a strong, perfect piece of wood or a weakened, termite-infested piece of wood?;What will Kwame do?;Kwame believes the piece of wood is weakened and infested with termites.;Kwame wants to create a wooden sculpture using a strong, perfect piece of wood.;Kwame will search for a new piece of wood or treat the infested wood.;Kwame believes the piece of wood is strong and free of imperfections.;Kwame wants to create a wooden sculpture using a strong, perfect piece of wood.;Kwame will start carving his sculpture using the seemingly perfect piece of wood.;A group of children comes by to watch Kwame work and learn from his carving techniques.;Kwame notices the children and welcomes them.;Kwame is focused on his work and does not see the children.;auto;0
Luka is a skilled woodworker in a small Croatian village known for its traditional crafts. Luka intends to carve an intricate wooden sculpture as a gift for his friend's wedding. Luka spots a large piece of high-quality wood in his workshop. He believes the wood is perfect for carving the wedding gift. Just when Luka steps away for a moment, his dog chews on the wood, leaving teeth marks and damage to the surface.;Luka sees the damaged wood upon returning.;Luka does not see the damaged wood.;Luka looks for another piece of wood.;Luka begins carving the sculpture using the wood.;Does Luka believe the wood is perfect for carving or damaged with teeth marks?;Does Luka want to carve a sculpture using perfect wood or damaged wood?;What will Luka do?;Luka believes the wood is damaged with teeth marks.;Luka wants to carve a sculpture using perfect wood.;Luka will sand down the damaged area or look for another piece of wood.;Luka believes the wood is perfect for carving.;Luka wants to carve a sculpture using perfect wood.;Luka will begin carving the sculpture using the high-quality wood.;A group of tourists passes by Luka's workshop, admiring the village's craftsmanship.;Luka notices the tourists admiring the village's work.;Luka does not see the tourists admiring the village's work.;auto;0
Olumide, a skilled woodcarver in a Nigerian village, is preparing to carve a beautiful sculpture for the village chief. Olumide wants to use a sharp chisel to create intricate details on the sculpture. Olumide observes his set of chisels and sees one that appears to be sharp and in perfect condition. He believes that the chisel is sharp and ready for use. However, while Olumide is talking to a fellow artisan, a child from the village accidentally drops the chisel, causing it to become blunt and damaged.;Olumide notices the damaged chisel on the ground.;Olumide does not notice the damaged chisel on the ground.;Olumide selects a new chisel.;Olumide begins carving the sculpture with the chisel.;Does Olumide believe the chisel is sharp and in perfect condition or blunt and damaged?;Does Olumide want to carve the sculpture with a sharp chisel or a blunt and damaged one?;What will Olumide do?;Olumide believes the chisel is blunt and damaged.;Olumide wants to carve the sculpture with a sharp chisel.;Olumide will sharpen the damaged chisel or select a new one.;Olumide believes the chisel is sharp and in perfect condition.;Olumide wants to carve the sculpture with a sharp chisel.;Olumide will begin carving the sculpture with the sharp chisel.;A group of villagers gathers to watch Olumide work on the sculpture.;Olumide notices the villagers watching him.;Olumide does not notice the villagers watching him.;auto;0
Odion is an archaeologist conducting research at an ancient Egyptian site. He wants to discover a hidden chamber within the pyramid he is exploring. Odion observes a wall with an unusual pattern that appears to be a concealed entrance. He believes that the wall with the unusual pattern is hiding the entrance to the chamber. While Odion is away, a sandstorm fills the entrance, making it impossible to access the hidden chamber.;Odion sees the sand-filled entrance after the storm.;Odion does not see the sand-filled entrance after the storm.;Odion goes to his car to get equipment to clear the sand.;Odion tries to open the concealed entrance.;Does Odion believe the wall with the unusual pattern is hiding the entrance or that the entrance is blocked by sand?;Does Odion want to discover the hidden chamber by opening the concealed entrance or by clearing the sand-filled entrance?;What will Odion do?;Odion believes the entrance is blocked by sand.;Odion wants to discover the hidden chamber by clearing the sand-filled entrance.;Odion will start clearing the sand to access the entrance or consider searching for another entrance.;Odion believes the wall with the unusual pattern is hiding the entrance.;Odion wants to discover the hidden chamber by opening the concealed entrance.;Odion will try to open the concealed entrance.;A group of tourists on a guided tour enters the pyramid to explore its history.;Odion notices the tourists entering the pyramid.;Odion does not notice the tourists entering the pyramid.;auto;0
Ibrahim is a talented potter in a small Middle Eastern village. He wants to make a beautiful, large clay pot to display at the upcoming village bazaar. Ibrahim finds a pile of clay in his workshop, which appears to be moist and malleable. He believes that the clay is moist and malleable, perfect for forming a large pot. However, while Ibrahim is taking a break, the sun shines directly onto the clay, causing it to dry out and become brittle.;Ibrahim discovers the dried-out clay.;Ibrahim does not notice the dried-out clay.;Ibrahim starts looking for a new pile of clay.;Ibrahim starts shaping the clay into a large pot.;Does Ibrahim believe the clay is moist and malleable or dried out and brittle?;Does Ibrahim want to make a large clay pot using moist, malleable clay or dried-out, brittle clay?;What will Ibrahim do?;Ibrahim believes the clay is dried out and brittle.;Ibrahim wants to make a large clay pot using moist, malleable clay.;Ibrahim will wet the clay again to make it malleable or find a new pile of clay.;Ibrahim believes the clay is moist and malleable.;Ibrahim wants to make a large clay pot using moist, malleable clay.;Ibrahim will start shaping the clay into a large pot.;A group of villagers passes by Ibrahim's workshop, excitedly discussing the upcoming bazaar.;Ibrahim hears the villagers' conversation.;Ibrahim is focused on his work and does not hear the villagers' conversation.;auto;0
Rohan is a potter in a small Indian village. Rohan wants to make a beautiful ceramic vase as a gift for his friend's housewarming party. Rohan selects a bag of high-quality clay in his workshop that appears to be soft and malleable. He believes that the bag of clay is perfect for making the vase. While Rohan is away for lunch, the hot sun dries the clay, making it hard and unworkable.;Rohan discovers the dried, hard clay.;Rohan does not notice the dried, hard clay.;Rohan goes to the well to get water to moisten the dried clay.;Rohan starts making the vase with the clay.;Does Rohan believe the bag of clay is soft and malleable or hard and unworkable?;Does Rohan want to create a ceramic vase using soft, malleable clay or hard, unworkable clay?;What will Rohan do?;Rohan believes the bag of clay is hard and unworkable.;Rohan wants to create a ceramic vase using soft, malleable clay.;Rohan will find new clay or attempt to moisten the dried clay.;Rohan believes the bag of clay is soft and malleable.;Rohan wants to create a ceramic vase using soft, malleable clay.;Rohan will start making the vase with the seemingly perfect clay.;A group of musicians passes by Rohan's workshop, playing traditional Indian music.;Rohan hears the musicians and enjoys the music.;Rohan is too focused on his work and does not hear the musicians.;auto;0
Rohit is a renowned painter from India who has been commissioned to create a mural on a city building. Rohit wants to paint an intricate scene depicting the vibrant culture and history of India. Rohit selects a set of high-quality, long-lasting paint colors for the mural. Rohit believes that the paint colors he has chosen are of the highest quality and will last for years. While Rohit is out for lunch, a leak in the ceiling drips water onto the paint colors, diluting them and making them less durable.;Rohit discovers the water-damaged paint colors.;Rohit does not notice the water-damaged paint colors.;Rohit buys new paint colors.;Rohit begins painting the mural using the paint colors he initially selected.;Does Rohit believe the paint colors are of high quality and long-lasting or water-damaged and less durable?;Does Rohit want to paint the mural with high-quality, long-lasting paint colors or water-damaged, less durable paint colors?;What will Rohit do?;Rohit believes the paint colors are water-damaged and less durable.;Rohit wants to paint the mural with high-quality, long-lasting paint colors.;Rohit will buy new paint colors or try to salvage the damaged ones.;Rohit believes the paint colors are of high quality and long-lasting.;Rohit wants to paint the mural with high-quality, long-lasting paint colors.;Rohit will begin painting the mural using the paint colors he initially selected.;A group of art students gathers nearby to observe Rohit's painting process.;Rohit notices the art students and greets them.;Rohit is focused on his work and does not notice the art students.;auto;0
Kunal is a talented potter in a small Indian village. Kunal wants to create a set of earthenware bowls as a gift for his friend's housewarming. Kunal inspects a large lump of clay, finding it to be moist and malleable. He believes that the clay is in the perfect condition for creating the bowls. However, while Kunal is away for a short break, the sun beats down on the clay, drying it out and making it hard and brittle.;Kunal notices the sun-dried, brittle clay.;Kunal does not notice the sun-dried, brittle clay.;Kunal goes to the market to buy new clay.;Kunal starts shaping the bowls using the seemingly perfect clay.;Does Kunal believe the clay is moist and malleable or hard and brittle?;Does Kunal want to create the earthenware bowls using moist and malleable clay or hard and brittle clay?;What will Kunal do?;Kunal believes the clay is hard and brittle.;Kunal wants to create the earthenware bowls using moist and malleable clay.;Kunal will add water to the clay to make it moist and malleable again.;Kunal believes the clay is moist and malleable.;Kunal wants to create the earthenware bowls using moist and malleable clay.;Kunal will start shaping the bowls using the seemingly perfect clay.;A lively procession of villagers passes by Kunal's workshop, celebrating a local festival.;Kunal notices the procession and joins the festivities for a moment.;Kunal is too focused on his work and does not notice the procession.;auto;0
Amara is a talented henna artist in a bustling Indian market. Amara wants to create intricate henna designs for a group of bridesmaids attending a wedding. Amara checks her supply of henna paste and finds it to be smooth and consistent. She believes that the henna paste is of high quality and perfect for her clients. While Amara is busy servicing another client, a sudden rainstorm causes the henna paste to become diluted and runny.;Amara discovers the rain has affected the henna paste.;Amara does not realize the rain has affected the henna paste.;Amara goes to the kitchen to prepare a new mixture for the henna paste.;Amara proceeds to create intricate henna designs using the henna paste.;Does Amara believe the henna paste is smooth and consistent or diluted and runny?;Does Amara want to create intricate henna designs using the smooth and consistent henna paste or the diluted and runny henna paste?;What will Amara do?;Amara believes the henna paste is diluted and runny.;Amara wants to create intricate henna designs using smooth and consistent henna paste.;Amara will prepare a new batch of henna paste or modify the designs to accommodate the runny paste.;Amara believes the henna paste is smooth and consistent.;Amara wants to create intricate henna designs using the smooth and consistent henna paste.;Amara will proceed to create intricate henna designs using the henna paste.;A group of street dancers begins performing nearby, attracting a crowd.;Amara notices the street dancers and the growing crowd.;Amara is focused on her work and does not notice the street dancers and the crowd.;auto;0
Leilani is a skilled hula dancer from Hawaii who has been asked to perform at a cultural event. Leilani wants to wear her favorite traditional hula skirt made of ti leaves for the performance. Leilani sees her ti leaf skirt hanging in her closet, appearing to be in good condition. She believes the ti leaf skirt is in good condition and suitable for her performance. While Leilani is away from her room, her younger brother accidentally spills a glass of water near the closet, causing her ti leaf skirt to become wet and wilted.;Leilani notices the wet and wilted ti leaf skirt.;Leilani does not notice the wet and wilted ti leaf skirt.;Leilani looks for a different skirt.;Leilani puts on the ti leaf skirt and prepares for her performance.;Does Leilani believe the ti leaf skirt is in good condition or wet and wilted?;Does Leilani want to wear a ti leaf skirt in good condition or a wet and wilted ti leaf skirt?;What will Leilani do?;Leilani believes the ti leaf skirt is wet and wilted.;Leilani wants to wear a ti leaf skirt in good condition.;Leilani will look for a different skirt or try to dry and fix the damaged one.;Leilani believes the ti leaf skirt is in good condition.;Leilani wants to wear a ti leaf skirt in good condition.;Leilani will put on the ti leaf skirt and prepare for her performance.;A beautiful rainbow appears in the sky, drawing the attention of people at the cultural event.;Leilani looks up and admires the rainbow.;Leilani does not notice the rainbow as she is focused on her performance.;auto;0
Amina is an archaeologist working on an excavation site in Egypt. Amina hopes to find an ancient artifact that will shed light on the daily life of the people who once lived there. Amina uncovers a fragile clay tablet with inscriptions on it that she believes could be significant. Amina believes that the clay tablet she found contains valuable information about the ancient civilization. While Amina is away from the excavation site, a sudden sandstorm sweeps through the area, burying the tablet under a thick layer of sand.;Amina sees the aftermath of the sandstorm and realizes the tablet must be buried.;Amina does not realize the sandstorm has buried the tablet.;Amina gets tools from her truck to start recovering the tablet.;Amina gets a camera from her car to take pictures for examination and analysis.;Does Amina believe the clay tablet is still visible and accessible, or buried under the sand?;Does Amina want to recover the clay tablet and study its inscriptions, or leave it buried under the sand?;What will Amina do?;Amina believes the clay tablet is buried under the sand.;Amina wants to recover the clay tablet and study its inscriptions.;Amina will carefully dig to find and recover the clay tablet.;Amina believes the clay tablet is still visible and accessible.;Amina wants to recover the clay tablet and study its inscriptions.;Amina will take the clay tablet to experts for further examination and analysis.;A desert fox appears near the excavation site, curiously observing the archaeologists.;Amina spots the desert fox and admires its beauty.;Amina is too focused on her work to notice the desert fox.;auto;0
Amara, a skilled Nigerian weaver, is preparing to create a traditional textile for an upcoming cultural exhibition. Amara wants to use a unique combination of colorful threads that represents her heritage. Amara carefully chooses a set of vibrant, high-quality threads for her project. She believes the threads she has chosen are strong and perfect for her textile. A curious toddler in her home finds the threads and tangles them, making them difficult to use in the weaving process.;Amara notices the tangled threads.;Amara does not notice the tangled threads.;Amara goes to the market to buy new threads.;Amara starts weaving the textile using the threads she selected.;Does Amara believe the threads are strong and perfect for her textile or tangled and difficult to use?;Does Amara want to create the textile with strong, perfect threads or tangled, difficult-to-use threads?;What will Amara do?;Amara believes the threads are tangled and difficult to use.;Amara wants to create the textile with strong, perfect threads.;Amara will spend time untangling the threads or buy new ones.;Amara believes the threads are strong and perfect for her textile.;Amara wants to create the textile with strong, perfect threads.;Amara will start weaving the textile using the threads she selected.;A local storyteller visits Amara's workshop to share tales of Nigerian folklore.;Amara welcomes the storyteller and listens to the tales.;Amara is focused on her work and does not notice the storyteller's arrival.;auto;0
Amina is an archaeologist from Egypt, working on an excavation site near the Great Pyramids. Amina hopes to discover ancient artifacts that will provide valuable insights into Egyptian history. Amina unearths a clay tablet covered with hieroglyphs that appear to be in excellent condition. Amina believes the clay tablet is well-preserved and contains important information. A sudden sandstorm sweeps through the excavation site, eroding the surface of the clay tablet and making the hieroglyphs difficult to decipher.;Amina witnesses the sandstorm and its impact on the clay tablet.;Amina does not witness the sandstorm or its impact on the clay tablet.;Amina seeks assistance from a specialist to understand the eroded heiroglyphs.;Amina documents the findings and starts decoding the hieroglyphs on the clay tablet.;Does Amina believe the clay tablet is well-preserved and contains important information or that it is eroded and difficult to decipher?;Does Amina want to study the hieroglyphs on a well-preserved clay tablet or on an eroded and difficult-to-decipher clay tablet?;What will Amina do?;Amina believes the clay tablet is eroded and difficult to decipher.;Amina wants to study the hieroglyphs on a well-preserved clay tablet.;Amina will attempt to carefully restore the clay tablet or seek assistance from a specialist.;Amina believes the clay tablet is well-preserved and contains important information.;Amina wants to study the hieroglyphs on a well-preserved clay tablet.;Amina will document the findings and start decoding the hieroglyphs on the clay tablet.;A flock of birds suddenly takes flight from a nearby tree, startling the excavation team.;Amina notices the sudden movement of the birds.;Amina is occupied with her work and does not notice the birds taking flight.;auto;0
Fatima is an archaeologist working on a dig site in Egypt. Fatima hopes to find an ancient artifact that could shed light on an important historical event. During her excavation, Fatima discovers a clay tablet with faded inscriptions that she believes might be valuable. Fatima believes that the clay tablet she found has important historical inscriptions. As a sandstorm approaches, the strong winds blow sand onto the tablet, erasing the remaining inscriptions and making the tablet indistinguishable from any other piece of clay.;Fatima sees the sandstorm and the resulting damage to the clay tablet.;Fatima does not notice the sandstorm or the damage to the clay tablet.;Fatima carefully examines the damaged tablet to see if any inscriptions can still be deciphered.;Fatima brings a camera to take high-resolution photographs of the inscriptions.;Does Fatima believe the clay tablet has important historical inscriptions or has become indistinguishable from any other piece of clay?;Does Fatima want to analyze the tablet with the inscriptions intact or with the inscriptions erased?;What will Fatima do?;Fatima believes the clay tablet has become indistinguishable from any other piece of clay.;Fatima wants to analyze the tablet with the inscriptions intact.;Fatima will carefully examine the damaged tablet to see if any inscriptions can still be deciphered.;Fatima believes the clay tablet has important historical inscriptions.;Fatima wants to analyze the tablet with the inscriptions intact.;Fatima will take the tablet back to her lab for further analysis.;A scorpion crawls near the dig site, causing the team to be cautious.;Fatima spots the scorpion and warns her team.;Fatima is focused on the dig site and does not notice the scorpion.;auto;0
Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain.;Mei notices the fog covering Mount Fuji.;Mei does not notice the fog covering Mount Fuji.;Mei relocates to a higher vantage point in hopes of getting above the fog.;Mei starts to shoot a series of photos to create a time-lapse of the sunset over Mount Fuji.;Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?;Does Mei want to take the photograph now or wait for better conditions?;What will Mei do?;Mei believes Mount Fuji is covered by fog.;Mei wants to wait for better conditions to take the photograph.;Mei will wait for the fog to clear before attempting to take the photo.;Mei believes the clouds around Mount Fuji are clearing up.;Mei wants to take the photograph of Mount Fuji at sunset.;Mei will take the photograph of Mount Fuji at sunset.;A group of local children is flying kites nearby.;Mei notices the children flying kites.;Mei does not notice the children flying kites.;auto;0
Yara is a skilled potter in a small village in Brazil. She wants to create a beautiful ceramic vase as a gift for her friend's birthday. Yara has just finished molding the vase and needs it to dry before firing it in the kiln. She believes the vase is still wet and fragile. While Yara is away, the sun shines intensely on the vase, causing it to dry much faster than expected.;Yara notices the sun shining intensely on the vase.;Yara does not notice the sun shining intensely on the vase.;Yara carefully checks the vase and proceeds to fire it in the kiln.;Yara waits for the vase to dry before firing it in the kiln.;Does Yara believe the vase is still wet and fragile or has it dried much faster due to the intense sunlight?;Does Yara want to wait for the vase to dry or fire it in the kiln now that it has dried faster?;What will Yara do?;Yara believes the vase has dried much faster due to the intense sunlight.;Yara wants to fire the vase in the kiln now that it has dried faster.;Yara will carefully check the vase and proceed to fire it in the kiln.;Yara believes the vase is still wet and fragile.;Yara wants to wait for the vase to dry before firing it in the kiln.;Yara will wait for the vase to dry before firing it in the kiln.;A street vendor passes by, selling fresh fruits and vegetables.;Yara hears the street vendor and sees the fresh produce.;Yara does not hear the street vendor or see the fresh produce.;auto;0
Isabella is a skilled baker in a small Italian town. She wants to bake a fresh batch of her famous ciabatta bread for the local market. Isabella has prepared the dough earlier and left it to rise in a warm spot in her kitchen. She believes the dough has risen enough for it to be baked. A curious cat enters the kitchen and jumps onto the counter, accidentally flattening the dough.;Isabella sees the cat and the flattened dough.;Isabella does not see the cat and the flattened dough.;Isabella starts preparing a new batch of dough.;Isabella begins baking her ciabatta bread.;Does Isabella believe the dough has risen enough or has it been flattened?;Does Isabella want to bake her ciabatta bread right away or prepare a new batch of dough?;What will Isabella do?;Isabella believes the dough has been flattened.;Isabella wants to prepare a new batch of dough to rise.;Isabella will prepare a new batch of dough to rise.;Isabella believes the dough has risen enough.;Isabella wants to bake her ciabatta bread right away.;Isabella will begin baking her ciabatta bread.;A traveling violinist stops by Isabella's bakery to play a beautiful melody.;Isabella listens to the violinist's music.;Isabella does not notice the violinist's music.;auto;0
Xia is an experienced fisherman living in a coastal village in China. Xia wants to go out and fish in the ocean on his sturdy wooden boat. Xia checks the weather forecast and sees clear skies and calm seas. He believes the weather is perfect for a day of fishing. However, a sudden storm forms offshore, bringing strong winds and choppy waters.;Xia notices the storm approaching and the change in weather conditions.;Xia does not notice the storm approaching and the change in weather conditions.;Xia decides to stay ashore and wait for the storm to pass.;Xia sets sail on his wooden boat to fish in the ocean.;Does Xia believe the weather is perfect for fishing or that a storm is approaching?;Does Xia want to go out and fish in the ocean or stay ashore and wait for the storm to pass?;What will Xia do?;Xia believes a storm is approaching.;Xia wants to stay ashore and wait for the storm to pass.;Xia will decide to stay ashore and wait for the storm to pass.;Xia believes the weather is perfect for a day of fishing.;Xia wants to go out and fish in the ocean.;Xia will set sail on his wooden boat to fish in the ocean.;A local artist arrives at the beach to capture the scenery in a painting.;Xia observes the artist setting up their easel and paints.;Xia does not observe the artist setting up their easel and paints.;auto;0
Mei is a dedicated librarian in a small town in China. She wants to organize a reading corner for children using a large, colorful rug. Mei sees the rug rolled up in a storage room, appearing to be in good condition. She believes the rug is in good condition and ready to be used. However, when Mei is not looking, a leak in the storage room ceiling drips water onto the rug, causing it to become soaked and damp.;Mei notices the dampness of the rug and the leak in the ceiling.;Mei does not notice the dampness of the rug and the leak in the ceiling.;Mei searches for a different rug to use in the reading corner.;Mei sets up the reading corner with the colorful rug.;Does Mei believe the rug is in good condition or damp and soaked?;Does Mei want to use the rug as it is or dry it before setting up the reading corner?;What will Mei do?;Mei believes the rug is damp and soaked.;Mei wants to dry the rug before setting up the reading corner.;Mei will decide to dry the rug before using it.;Mei believes the rug is in good condition.;Mei wants to set up the reading corner with the colorful rug.;Mei will set up the reading corner with the colorful rug.;A group of children arrives at the library for a storytelling event.;Mei greets the group of children attending the storytelling event.;Mei does not notice the group of children attending the storytelling event.;auto;0
Olabisi is a beekeeper in a small town in Nigeria. Olabisi wants to collect honey from the beehives to sell at the local market. The bees appear to be calm and undisturbed as they go about their daily activities. Olabisi believes that the bees are calm and that it is a good time to collect the honey. Out of nowhere, a group of children playing nearby accidentally throw a ball into the beehives, agitating the bees and making them aggressive.;Olabisi notices the children's ball hitting the beehives.;Olabisi does not notice the children's ball hitting the beehives.;Olabisi quickly puts on protective gear to avoid being stung.;Olabisi starts to collect honey from the calm beehives.;Does Olabisi believe the bees are calm or agitated and aggressive?;Does Olabisi want to collect honey from calm bees or agitated and aggressive bees?;What will Olabisi do?;Olabisi believes the bees are agitated and aggressive.;Olabisi wants to collect honey from calm bees.;Olabisi will wait for the bees to calm down before collecting the honey.;Olabisi believes the bees are calm.;Olabisi wants to collect honey from calm bees.;Olabisi will start collecting honey from the beehives.;A beautiful butterfly lands on a nearby flower, adding more color to the scenery.;Olabisi notices the butterfly landing on the flower.;Olabisi does not notice the butterfly landing on the flower.;auto;0
Kalyani is a traditional Indian dancer in a temple in Kerala, India. Kalyani wants to perform a special dance for the upcoming festival to pay homage to the temple's deity. The temple floor is clean and free of any obstacles, as Kalyani has prepared the space for her dance practice. Kalyani believes that the temple floor is clean and perfect for dancing. An accidental spill of oil from a temple lamp causes a slippery patch on the floor.;Kalyani notices the oil spill.;Kalyani does not notice the oil spill.;Kalyani fetches absorbent materials.;Kalyani starts her dance practice.;Does Kalyani believe the temple floor is clean and perfect for dancing or slippery due to the oil spill?;Does Kalyani want to dance on a clean and perfect floor or a slippery floor with an oil spill?;What will Kalyani do?;Kalyani believes the floor is slippery due to the oil spill.;Kalyani wants to dance on a clean and perfect floor.;Kalyani will clean the oil spill before starting her dance practice.;Kalyani believes the temple floor is clean and perfect for dancing.;Kalyani wants to dance on a clean and perfect floor.;Kalyani will start her dance practice on the clean floor.;A group of tourists arrives at the temple to admire its architecture.;Kalyani greets the tourists visiting the temple.;Kalyani does not notice the tourists visiting the temple.;auto;0
Kavya is a florist in a vibrant Indian market. Kavya wants to create a beautiful bouquet of fresh roses for a customer's anniversary celebration. Kavya sees a batch of roses in her shop that appear to be fresh and vibrant. Kavya believes that the roses are fresh and perfect for the bouquet. Unbeknownst to her, a mischievous monkey sneaks into the shop and nibbles on the rose petals, leaving them damaged and unsuitable for the bouquet.;Kavya notices the monkey's actions.;Kavya does not notice the monkey's actions.;Kavya looks for another batch of fresh roses to use in the bouquet.;Kavya starts arranging the bouquet using the roses she initially saw.;Does Kavya believe the roses are fresh and perfect for the bouquet or damaged by the monkey?;Does Kavya want to create a beautiful bouquet using fresh roses or damaged roses?;What will Kavya do?;Kavya believes the roses are damaged by the monkey.;Kavya wants to create a beautiful bouquet using fresh roses.;Kavya will look for another batch of fresh roses to use in the bouquet.;Kavya believes the roses are fresh and perfect for the bouquet.;Kavya wants to create a beautiful bouquet using fresh roses.;Kavya will start arranging the bouquet using the roses she initially saw.;A street performer begins playing lively music nearby.;Kavya hears the street performer's music.;Kavya does not hear the street performer's music.;auto;0
Amara is a skilled potter in a small Nigerian village. Amara wants to create a beautiful, large clay pot to be used in the village's upcoming festival. The kiln, used for firing pottery, has been heated to the appropriate temperature for the clay. Amara believes the kiln is at the right temperature for firing the large pot. Unbeknownst to her, a sudden gust of wind blows open the kiln door, causing the temperature to drop significantly.;Amara notices the kiln door has been blown open.;Amara does not notice the kiln door has been blown open.;Amara reschedules the firing of the pot.;Amara places the large clay pot inside the kiln for firing.;Does Amara believe the kiln is at the right temperature for firing the large pot or that the temperature has dropped significantly?;Does Amara want to fire the large clay pot in the kiln at the correct temperature?;What will Amara do?;Amara believes the temperature in the kiln has dropped significantly.;Amara wants to fire the large clay pot in the kiln at the correct temperature.;Amara will close the kiln door and wait for it to reach the appropriate temperature again.;Amara believes the kiln is at the right temperature for firing the large pot.;Amara wants to fire the large clay pot in the kiln at the correct temperature.;Amara will place the large clay pot inside the kiln for firing.;A group of children runs past the pottery workshop, laughing and playing.;Amara hears the children running past the workshop.;Amara does not hear the children running past the workshop.;auto;0
Naledi is a young astronomer in a remote observatory in South Africa. Naledi wants to observe a distant supernova to gather data for her research. The telescope is pointed at the coordinates of the supernova, ready for observation. Naledi believes that the telescope is aimed at the correct location. A minor earthquake occurs, causing the telescope to shift its position slightly.;Naledi notices the earthquake and its effect on the telescope.;Naledi does not notice the earthquake and its effect on the telescope.;Naledi decides to postpone the observation until seismic activity subsides.;Naledi begins observing the supernova with the telescope as it is.;Does Naledi believe the telescope is aimed at the correct location or has shifted due to the earthquake?;Does Naledi want to observe the supernova with the telescope in the correct position or with the telescope shifted due to the earthquake?;What will Naledi do?;Naledi believes the telescope has shifted due to the earthquake.;Naledi wants to observe the supernova with the telescope in the correct position.;Naledi will readjust the telescope to the correct position before observing the supernova.;Naledi believes the telescope is aimed at the correct location.;Naledi wants to observe the supernova with the telescope in the correct position.;Naledi will begin observing the supernova with the telescope as it is.;A meteor shower occurs in another part of the night sky.;Naledi notices the meteor shower happening.;Naledi does not notice the meteor shower happening.;auto;0
